sample_id,condition,composition,spirulina_percent,nacl_percent,group,sample,sample_type,region_number,grid_row,grid_col,measurement_type,band,range_cm-1,range_start_cm-1,range_end_cm-1,value,source_column
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band3,4488-4759,4488,4759,0.00105477,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band4,4759-4956,4759,4956,0.000805562,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band5,4956-5414,4956,5414,0.00011178,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band6,5414-6065,5414,6065,0.000823218,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band7,6065-7568,6065,7568,0.000670917,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_01,region,1.0,1.0,1.0,peak_depth,Band8,7568-8980,7568,8980,0.000243799,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band1,4010-4192,4010,4192,-0.0359399,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band2,4192-4488,4192,4488,0.206179,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band3,4488-4759,4488,4759,0.0665439,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band4,4759-4956,4759,4956,0.0580337,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band5,4956-5414,4956,5414,0.0362761,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band6,5414-6065,5414,6065,0.349281,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band7,6065-7568,6065,7568,0.672952,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,integral,Band8,7568-8980,7568,8980,0.124273,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band1,4010-4192,4010,4192,4.17143e-05,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band2,4192-4488,4192,4488,0.00136252,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band3,4488-4759,4488,4759,0.000663763,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band4,4759-4956,4759,4956,0.000599053,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band5,4956-5414,4956,5414,0.00036663,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band6,5414-6065,5414,6065,0.00112182,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band7,6065-7568,6065,7568,0.000826044,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_02,region,2.0,1.0,2.0,peak_depth,Band8,7568-8980,7568,8980,0.000344204,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band1,4010-4192,4010,4192,-0.0491942,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band2,4192-4488,4192,4488,0.217637,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band3,4488-4759,4488,4759,0.114574,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band4,4759-4956,4759,4956,0.074094,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band5,4956-5414,4956,5414,-0.0215601,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band6,5414-6065,5414,6065,0.20638,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band7,6065-7568,6065,7568,0.279705,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,integral,Band8,7568-8980,7568,8980,0.0257779,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band1,4010-4192,4010,4192,2.06791e-05,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band2,4192-4488,4192,4488,0.00144685,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band3,4488-4759,4488,4759,0.000935602,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band4,4759-4956,4759,4956,0.000761185,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band5,4956-5414,4956,5414,5.618e-05,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band6,5414-6065,5414,6065,0.000709023,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band7,6065-7568,6065,7568,0.000636797,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_03,region,3.0,1.0,3.0,peak_depth,Band8,7568-8980,7568,8980,0.000165742,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band1,4010-4192,4010,4192,-0.0347772,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band2,4192-4488,4192,4488,0.321631,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band3,4488-4759,4488,4759,0.151196,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band4,4759-4956,4759,4956,0.0950004,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band5,4956-5414,4956,5414,-0.107778,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band6,5414-6065,5414,6065,0.307597,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band7,6065-7568,6065,7568,0.560329,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,integral,Band8,7568-8980,7568,8980,0.0592401,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band1,4010-4192,4010,4192,0.000167755,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band2,4192-4488,4192,4488,0.00209866,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band3,4488-4759,4488,4759,0.00118671,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band4,4759-4956,4759,4956,0.000988734,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band6,5414-6065,5414,6065,0.000998472,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band7,6065-7568,6065,7568,0.000917902,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_04,region,4.0,1.0,4.0,peak_depth,Band8,7568-8980,7568,8980,0.000249606,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band1,4010-4192,4010,4192,-0.0606771,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band2,4192-4488,4192,4488,0.196791,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band3,4488-4759,4488,4759,0.11653,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band4,4759-4956,4759,4956,0.0615886,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band5,4956-5414,4956,5414,-0.0131971,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band6,5414-6065,5414,6065,0.198309,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band7,6065-7568,6065,7568,0.22305,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,integral,Band8,7568-8980,7568,8980,0.054095,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band1,4010-4192,4010,4192,0.0,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band2,4192-4488,4192,4488,0.00128771,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band3,4488-4759,4488,4759,0.000886108,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band4,4759-4956,4759,4956,0.000677482,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band5,4956-5414,4956,5414,0.000160396,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band6,5414-6065,5414,6065,0.000656573,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band7,6065-7568,6065,7568,0.000499272,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_05,region,5.0,1.0,5.0,peak_depth,Band8,7568-8980,7568,8980,0.000208673,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band1,4010-4192,4010,4192,-0.0518266,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band2,4192-4488,4192,4488,0.261446,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band3,4488-4759,4488,4759,0.14186,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band4,4759-4956,4759,4956,0.085504,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band5,4956-5414,4956,5414,-0.0580387,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band6,5414-6065,5414,6065,0.270543,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band7,6065-7568,6065,7568,0.428081,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,integral,Band8,7568-8980,7568,8980,0.0373932,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band1,4010-4192,4010,4192,0.000113406,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band2,4192-4488,4192,4488,0.00160871,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band3,4488-4759,4488,4759,0.00118705,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band4,4759-4956,4759,4956,0.000866464,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band6,5414-6065,5414,6065,0.000885722,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band7,6065-7568,6065,7568,0.000679503,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_06,region,6.0,2.0,1.0,peak_depth,Band8,7568-8980,7568,8980,0.000156083,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band1,4010-4192,4010,4192,-0.0651065,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band2,4192-4488,4192,4488,0.253073,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band3,4488-4759,4488,4759,0.135849,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band4,4759-4956,4759,4956,0.0842214,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band5,4956-5414,4956,5414,-0.0721142,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band6,5414-6065,5414,6065,0.230006,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band7,6065-7568,6065,7568,0.346336,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,integral,Band8,7568-8980,7568,8980,0.104948,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band1,4010-4192,4010,4192,5.91368e-06,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band2,4192-4488,4192,4488,0.00160213,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band3,4488-4759,4488,4759,0.00112426,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band4,4759-4956,4759,4956,0.000866571,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band6,5414-6065,5414,6065,0.000812772,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band7,6065-7568,6065,7568,0.00066894,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_07,region,7.0,2.0,2.0,peak_depth,Band8,7568-8980,7568,8980,0.000215053,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band1,4010-4192,4010,4192,-0.0397041,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band2,4192-4488,4192,4488,0.259926,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band3,4488-4759,4488,4759,0.140176,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band4,4759-4956,4759,4956,0.0837077,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band5,4956-5414,4956,5414,-0.0906286,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band6,5414-6065,5414,6065,0.252931,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band7,6065-7568,6065,7568,0.399359,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,integral,Band8,7568-8980,7568,8980,0.0808977,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band1,4010-4192,4010,4192,9.63497e-05,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band2,4192-4488,4192,4488,0.00162443,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band3,4488-4759,4488,4759,0.00111457,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band4,4759-4956,4759,4956,0.000880752,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band6,5414-6065,5414,6065,0.000894262,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band7,6065-7568,6065,7568,0.000718873,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_08,region,8.0,2.0,3.0,peak_depth,Band8,7568-8980,7568,8980,0.00018122,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band1,4010-4192,4010,4192,-0.063635,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band2,4192-4488,4192,4488,0.236074,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band3,4488-4759,4488,4759,0.119653,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band4,4759-4956,4759,4956,0.0761413,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band5,4956-5414,4956,5414,-0.058545,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band6,5414-6065,5414,6065,0.224389,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band7,6065-7568,6065,7568,0.371938,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,integral,Band8,7568-8980,7568,8980,0.0337843,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band1,4010-4192,4010,4192,3.55576e-05,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band2,4192-4488,4192,4488,0.00149355,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band3,4488-4759,4488,4759,0.000958777,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band4,4759-4956,4759,4956,0.00079525,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band6,5414-6065,5414,6065,0.000728292,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band7,6065-7568,6065,7568,0.000635674,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_09,region,9.0,2.0,4.0,peak_depth,Band8,7568-8980,7568,8980,0.000160804,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band1,4010-4192,4010,4192,-0.0431361,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band2,4192-4488,4192,4488,0.231514,I_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band3,4488-4759,4488,4759,0.123503,I_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band4,4759-4956,4759,4956,0.0789179,I_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band5,4956-5414,4956,5414,-0.066278,I_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band6,5414-6065,5414,6065,0.239708,I_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band7,6065-7568,6065,7568,0.396203,I_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,integral,Band8,7568-8980,7568,8980,0.0528831,I_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band1,4010-4192,4010,4192,5.52573e-05,P_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band2,4192-4488,4192,4488,0.00148552,P_Band2_4192-4488
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band3,4488-4759,4488,4759,0.000987422,P_Band3_4488-4759
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band4,4759-4956,4759,4956,0.000815715,P_Band4_4759-4956
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band5,4956-5414,4956,5414,0.0,P_Band5_4956-5414
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band6,5414-6065,5414,6065,0.000794897,P_Band6_5414-6065
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band7,6065-7568,6065,7568,0.000662222,P_Band7_6065-7568
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_10,region,10.0,2.0,5.0,peak_depth,Band8,7568-8980,7568,8980,0.00015385,P_Band8_7568-8980
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_11,region,11.0,3.0,1.0,integral,Band1,4010-4192,4010,4192,-0.0553718,I_Band1_4010-4192
M1,vacuum,15% spirulina / 85% NaCl,15,85,M1_vacuum,region_11,region,11.0,3.0,1.0,integral,Band2,4192-4488,4192,4488,0.297089,I_Band2_4192-4488
